,stimulus_filename,avg_encode
35,18_1_0_20170109214254732.jpg.chip.jpg,0.6559170967476408
36,18_0_0_20170117133102084.jpg.chip.jpg,-0.7016858439736078
37,20_1_0_20170105183449767.jpg.chip.jpg,-0.6482889722099797
38,20_1_0_20170117141338600.jpg.chip.jpg,-0.6027926580032147
39,18_0_0_20170110231228322.jpg.chip.jpg,-0.2666103123077189
40,20_1_0_20170117141358391.jpg.chip.jpg,-0.4060960181392375
41,18_0_0_20170117193153029.jpg.chip.jpg,-0.6956923175511598
42,20_1_0_20170119153717575.jpg.chip.jpg,-0.5406779296251167
43,18_0_0_20170110231625906.jpg.chip.jpg,-0.1113234913624737
44,20_1_0_20170117150259426.jpg.chip.jpg,-0.0006325110623427
45,18_0_0_20170117135529944.jpg.chip.jpg,-0.7360124043930831
46,19_1_0_20170104011946801.jpg.chip.jpg,0.517521122992931
47,18_1_0_20170109214610454.jpg.chip.jpg,0.6471992401331709
48,20_0_1_20170120134900190.jpg.chip.jpg,-0.6627279222276955
49,18_0_3_20170104225820545.jpg.chip.jpg,-0.6654522524197173
50,21_0_1_20170116030053264.jpg.chip.jpg,0.5431298267979363
51,20_1_0_20170103163056975.jpg.chip.jpg,0.6534651995748212
52,20_1_2_20170104021544485.jpg.chip.jpg,-0.5423125277403299
53,18_1_0_20170109214156684.jpg.chip.jpg,-0.2862254896902763
54,18_1_2_20170105183420463.jpg.chip.jpg,0.6330327231346573
55,18_1_0_20170109212914272.jpg.chip.jpg,0.5938023683695427
56,20_1_2_20170116182714846.jpg.chip.jpg,-0.6185937731169415
57,20_1_2_20170104015722028.jpg.chip.jpg,-0.0125764685334784
58,18_1_0_20170109214700491.jpg.chip.jpg,0.6627279222276955
59,20_0_2_20170117135024223.jpg.chip.jpg,0.7169420930489302
60,18_1_1_20170112231616704.jpg.chip.jpg,-0.0675582060833832
61,18_0_3_20170104230248073.jpg.chip.jpg,0.673897676014985
62,20_1_0_20170103175416510.jpg.chip.jpg,0.947832896600531
63,21_0_0_20170117142009042.jpg.chip.jpg,-0.4859188927654775
64,18_1_0_20170109214044181.jpg.chip.jpg,0.6586414269396627
65,19_0_2_20170105183427303.jpg.chip.jpg,0.7120382987032908
66,20_0_1_20170113132343593.jpg.chip.jpg,0.5521201164316084
67,18_0_0_20170110223927225.jpg.chip.jpg,0.1728933537021675
68,21_0_1_20170114032109958.jpg.chip.jpg,-0.5578412098348543
69,20_1_1_20170117171757218.jpg.chip.jpg,0.6109656485792804
70,19_1_3_20170119152816720.jpg.chip.jpg,0.6788014703606242
71,19_0_0_20170103201556447.jpg.chip.jpg,0.2900395519591068
72,18_1_0_20170117142633417.jpg.chip.jpg,0.6695387477077501
73,19_1_0_20170103201450359.jpg.chip.jpg,0.685612295840679
74,18_1_0_20170109213011914.jpg.chip.jpg,0.6839776977254658
75,18_1_4_20161223230852802.jpg.chip.jpg,0.4044614200240244
76,20_1_0_20170103201733831.jpg.chip.jpg,0.4197176690993467
77,18_1_0_20170109205411880.jpg.chip.jpg,-0.572007726833368
78,18_1_0_20170109212554810.jpg.chip.jpg,-0.4736594069013793
79,20_1_3_20170104222022391.jpg.chip.jpg,-0.6905160901863182
80,21_0_1_20170114032016183.jpg.chip.jpg,0.4804702323814339
81,20_0_1_20170113132756615.jpg.chip.jpg,0.6602760250548757
82,19_0_4_20170117193404789.jpg.chip.jpg,-0.6046996891376301
83,18_1_0_20170109214239711.jpg.chip.jpg,0.6515581684404058
84,18_0_0_20170110231703804.jpg.chip.jpg,0.5592033749308652
85,19_1_0_20170103162951552.jpg.chip.jpg,0.6284013618082201
86,18_0_3_20170119151213151.jpg.chip.jpg,0.0350893045317379
87,20_0_0_20170104230048181.jpg.chip.jpg,-0.6540100656132255
88,18_0_0_20170110232621309.jpg.chip.jpg,0.8610449531238586
89,18_0_0_20170110231845000.jpg.chip.jpg,-0.6491062712675862
90,19_1_0_20170104012012331.jpg.chip.jpg,0.3695899935661447
91,18_1_0_20170109212814819.jpg.chip.jpg,0.5047167710904283
92,19_0_0_20170103201333351.jpg.chip.jpg,0.7095864015304713
93,18_1_0_20170109212849263.jpg.chip.jpg,0.6185937731169415
94,20_1_0_20170113005610158.jpg.chip.jpg,0.6240424335009852
95,20_0_4_20170117203144623.jpg.chip.jpg,0.603065091022417
96,20_1_4_20170103201807368.jpg.chip.jpg,0.0546574233684193
97,21_0_0_20170116225141614.jpg.chip.jpg,0.7469097251611704
98,20_1_3_20170104231456714.jpg.chip.jpg,0.6706284797845589
99,19_1_4_20170103224609304.jpg.chip.jpg,0.7185766911641434
100,20_1_1_20170117195034455.jpg.chip.jpg,0.6728079439381762
101,19_1_0_20170116201120465.jpg.chip.jpg,0.9466281136120908
102,21_0_0_20170104230057120.jpg.chip.jpg,-0.7196664232409521
103,19_1_0_20170109213228173.jpg.chip.jpg,0.7123107317224932
104,20_1_0_20170117140146900.jpg.chip.jpg,0.7452751270459576
105,18_1_0_20170109213938695.jpg.chip.jpg,-0.7008685449160014
106,20_0_4_20170113133058865.jpg.chip.jpg,-0.735876187883482
107,18_1_4_20170109212430115.jpg.chip.jpg,0.5049892041096306
108,18_0_0_20170110232624418.jpg.chip.jpg,0.7193939902217498
109,18_1_0_20170109214554528.jpg.chip.jpg,0.6790739033798264
110,19_1_0_20170109214615122.jpg.chip.jpg,-0.4529544974420132
111,18_1_0_20170109212956509.jpg.chip.jpg,-0.3843013766030627
112,18_0_3_20170104230409040.jpg.chip.jpg,-0.4976335125911715
113,20_1_2_20170116194052786.jpg.chip.jpg,0.3592375388364617
114,18_1_0_20170109212905543.jpg.chip.jpg,0.2573475896548447
115,21_0_0_20170117141910383.jpg.chip.jpg,-0.3543337444908225
116,19_0_2_20170112003923755.jpg.chip.jpg,-0.4251663294833904
117,19_1_3_20170119145633822.jpg.chip.jpg,0.3205520501097515
118,19_0_0_20170103180141544.jpg.chip.jpg,-0.6572792618436517
119,18_1_4_20170117193229357.jpg.chip.jpg,0.6335775891730617
120,19_0_1_20170113193315725.jpg.chip.jpg,-0.0620244356650783
121,18_1_0_20170117140440920.jpg.chip.jpg,-0.4398777125203084
122,20_0_0_20170117134631710.jpg.chip.jpg,-0.0617406818676761
123,20_0_0_20170104230051977.jpg.chip.jpg,-0.6232251344433787
124,18_1_2_20170109212939223.jpg.chip.jpg,0.5450368579323517
125,18_1_0_20170109213010399.jpg.chip.jpg,-0.0466893066179365
126,20_1_0_20170117133854316.jpg.chip.jpg,-0.6109656485792804
127,18_1_0_20170117135753337.jpg.chip.jpg,0.576639088159805
128,18_1_0_20170109212536049.jpg.chip.jpg,0.6450197759795534
129,19_0_2_20170104020121132.jpg.chip.jpg,-0.4317047219442427
130,18_1_1_20170117140105352.jpg.chip.jpg,0.594347234407947
131,18_1_2_20170114030739228.jpg.chip.jpg,-0.6662695514773238
132,21_0_0_20170117141603616.jpg.chip.jpg,-0.504171905052024
133,20_0_0_20170113132609281.jpg.chip.jpg,-0.5158865248777179
134,19_1_0_20170109205400352.jpg.chip.jpg,-0.5463990230283625
135,18_1_0_20170109212826322.jpg.chip.jpg,0.3859359747182758
136,20_1_3_20170104222034231.jpg.chip.jpg,0.2949433463047461
137,18_0_0_20170110232448997.jpg.chip.jpg,-0.4338841860978603
138,19_0_4_20170103201854223.jpg.chip.jpg,0.5518476834124062
139,21_0_0_20170110232137372.jpg.chip.jpg,-0.6079688853680564
140,20_1_4_20170117193602482.jpg.chip.jpg,0.6556446637284387
141,18_0_3_20170104225812688.jpg.chip.jpg,-0.7030480090696187
142,19_0_0_20170117140608208.jpg.chip.jpg,-0.5401330635867124
143,18_0_0_20170110232030603.jpg.chip.jpg,-0.6308532589810398
144,18_0_1_20170114030419966.jpg.chip.jpg,-0.6796187694182309
145,21_0_0_20170114032114256.jpg.chip.jpg,-0.7326069916530558
146,19_1_3_20170104221847479.jpg.chip.jpg,-0.0846250554806596
147,19_0_3_20170119152737588.jpg.chip.jpg,-0.6649073863813129
148,20_1_2_20170116170358089.jpg.chip.jpg,0.6594587259972692
149,20_0_0_20170117134248038.jpg.chip.jpg,0.7454113435555584
150,20_1_0_20170117192922563.jpg.chip.jpg,-0.6515581684404058
151,21_0_1_20170115231442487.jpg.chip.jpg,-0.2262902254657956
152,18_1_0_20170109212538216.jpg.chip.jpg,0.5913504711967231
153,18_1_1_20170114030253404.jpg.chip.jpg,-0.6251321655777939
154,18_1_0_20170109213623055.jpg.chip.jpg,0.4927297182455323
155,19_0_0_20170116212106328.jpg.chip.jpg,-0.6254045985969962
156,18_0_1_20170120134900190.jpg.chip.jpg,-0.6213181033089633
157,18_0_0_20170117135727463.jpg.chip.jpg,-0.3924743671791282
158,20_1_0_20170103175636647.jpg.chip.jpg,0.6591862929780671
159,19_0_0_20170103201406775.jpg.chip.jpg,0.0982467064407688
160,21_0_1_20170114031536421.jpg.chip.jpg,-0.6071515863104496
161,20_1_4_20161223230050564.jpg.chip.jpg,0.4801977993622317
162,18_1_3_20170119153619553.jpg.chip.jpg,0.7082242364344603
163,19_0_1_20170114025936564.jpg.chip.jpg,-0.558930941911663
164,18_1_4_20170103223304623.jpg.chip.jpg,-0.6308532589810398
165,20_1_0_20170104020801388.jpg.chip.jpg,-0.6929679873591379
166,18_1_0_20170109214813691.jpg.chip.jpg,0.6090586174448651
167,19_0_3_20170104214230141.jpg.chip.jpg,-0.6191386391553458
168,19_1_0_20170105184107718.jpg.chip.jpg,0.6553722307092364
169,18_1_0_20170109212530499.jpg.chip.jpg,0.6360294863458813
170,18_1_0_20170109213049651.jpg.chip.jpg,0.6109656485792804
171,20_0_1_20170113132411433.jpg.chip.jpg,-0.5752769230637941
172,18_1_0_20170103175516495.jpg.chip.jpg,-0.631125692000242
173,19_1_0_20170109193136416.jpg.chip.jpg,0.58099801646704
174,18_1_4_20170103224632313.jpg.chip.jpg,0.6777117382838157
175,18_1_2_20170104020428878.jpg.chip.jpg,-0.6327602901154551
176,20_1_2_20170103225030704.jpg.chip.jpg,0.7383280850563017
177,20_1_2_20170104020820934.jpg.chip.jpg,-0.620773237270559
178,18_1_0_20170109213856511.jpg.chip.jpg,0.6120553806560891
179,20_1_2_20170104020725236.jpg.chip.jpg,0.7443216114787498
180,18_1_2_20170109213157620.jpg.chip.jpg,-0.6275840627506136
181,18_1_0_20170109214601671.jpg.chip.jpg,0.6869744609366899
182,18_0_0_20170117140126568.jpg.chip.jpg,-0.6591862929780671
183,18_1_0_20170109214753528.jpg.chip.jpg,-0.3096547293416641
184,20_1_0_20170117192327053.jpg.chip.jpg,-0.5869915428894882
